zipcode,category,sale_dollars,sale_volume,city,county,urban_rural_ind,lat_nbr,lon_nbr,x_coord_albers_nbr,y_coord_albers_nbr,high_school,bachelor,unemployment,income,population,pop_white,pop_black,pop_indian,pop_asian,pop_hawai,pop_other,pop_multi
52004,Tequila,1261,67,Dubuque,Dubuque,U,42.4987,-90.668,0.383102,0.02799798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52004,Gin,753,69,Dubuque,Dubuque,U,42.4987,-90.668,0.383102,0.02799798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52004,Vodka,7815,796,Dubuque,Dubuque,U,42.4987,-90.668,0.383102,0.02799798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52004,Rum,5932,440,Dubuque,Dubuque,U,42.4987,-90.668,0.383102,0.02799798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52004,Brandy,2874,149,Dubuque,Dubuque,U,42.4987,-90.668,0.383102,0.02799798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52004,Schnapps,2692,194,Dubuque,Dubuque,U,42.4987,-90.668,0.383102,0.02799798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52004,Amaretto,36,5,Dubuque,Dubuque,U,42.4987,-90.668,0.383102,0.02799798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52068,Misc,1039,46,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Whisky,14269,903,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Gin,245,15,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Vodka,8985,810,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Rum,4888,306,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Brandy,833,30,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Schnapps,1067,64,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Distilled Spirits,564,25,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Amaretto,24,4,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52068,Tequila,564,18,Peosta,Dubuque,U,42.4414,-90.818,0.38172114,0.02635516,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78
52738,Misc,5233,354,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Whisky,43505,2926,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Brandy,23521,1342,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Rum,31652,1933,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Tequila,9001,477,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Gin,894,94,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Vodka,13131,1446,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Amaretto,266,34,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Schnapps,2503,230,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52738,Distilled Spirits,379,18,Columbus Junction,Louisa,R,41.2728,-91.3671,0.38276777,0.00437692,76.1,10.4,5,30006,3789,3118,112,12,353,0,175,19
52772,Misc,25401,1800,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Whisky,134198,10299,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Vodka,56194,5756,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Rum,38827,2723,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Brandy,6249,548,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Gin,9735,995,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Tequila,8706,621,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Amaretto,928,105,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Schnapps,17810,1350,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52772,Distilled Spirits,1351,102,Tipton,Cedar,R,41.7639,-91.1348,0.38238093,0.01362367,93.8,16.8,5.1,34692,4791,4655,35,5,96,0,0,0
52806,Tequila,98334,6139,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Vodka,444049,42079,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Misc,141640,8430,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Amaretto,6625,608,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Whisky,468156,29854,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Rum,254653,18320,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Distilled Spirits,6517,308,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Gin,45408,3924,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Brandy,109406,5441,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52806,Schnapps,57547,4139,Davenport,Scott,U,41.5745,-90.6007,0.38995236,0.01295486,92.8,25.5,5.7,31085,28498,23150,3339,82,739,0,345,843
52801,Brandy,383,11,Davenport,Scott,U,41.5225,-90.5755,0.39059277,0.01220985,79.5,28,4.1,26071,1015,735,246,0,0,0,6,28
52802,Misc,37310,2135,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Whisky,246695,16316,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Gin,43455,3889,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Vodka,286314,27139,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Rum,85339,6342,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Brandy,163141,6951,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Tequila,56607,2170,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Schnapps,32539,2616,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Amaretto,867,105,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52802,Distilled Spirits,1664,77,Davenport,Scott,U,41.5139,-90.6159,0.39016903,0.01187742,81.5,9.3,7,26403,10520,8503,1195,55,208,13,168,378
52154,Misc,6880,303,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Tequila,2613,93,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Whisky,24645,1711,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Gin,666,51,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Vodka,10360,847,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Rum,15259,906,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Brandy,1233,98,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Amaretto,325,32,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52154,Schnapps,7115,516,Lawler,Chickasaw,R,43.1222,-92.1615,0.36167936,0.031717,83.7,11.1,5.1,31938,796,796,0,0,0,0,0,0
52211,Vodka,18918,1811,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Misc,4737,301,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Whisky,46750,2993,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Gin,1865,227,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Rum,21070,1538,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Brandy,2078,189,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Tequila,4753,288,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Amaretto,653,59,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Schnapps,11222,895,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52211,Distilled Spirits,20,1,Brooklyn,Poweshiek,R,41.7496,-92.4449,0.3668778,0.00748283,93.2,18.4,4.4,31851,2382,2364,0,0,0,0,0,18
52213,Tequila,1739,159,Center Point,Linn,U,42.1889,-91.7787,0.37204152,0.01779125,95.7,24.1,2.4,36120,4019,3940,21,0,4,0,5,49
52213,Misc,4555,367,Center Point,Linn,U,42.1889,-91.7787,0.37204152,0.01779125,95.7,24.1,2.4,36120,4019,3940,21,0,4,0,5,49
52213,Whisky,26861,2310,Center Point,Linn,U,42.1889,-91.7787,0.37204152,0.01779125,95.7,24.1,2.4,36120,4019,3940,21,0,4,0,5,49
52213,Gin,1223,142,Center Point,Linn,U,42.1889,-91.7787,0.37204152,0.01779125,95.7,24.1,2.4,36120,4019,3940,21,0,4,0,5,49
51449,Schnapps,4505,347,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Amaretto,617,93,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Distilled Spirits,272,13,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51546,Whisky,28815,2174,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Gin,792,67,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Vodka,12942,1486,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Misc,4016,314,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Rum,12010,881,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Brandy,1290,112,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Tequila,2329,185,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Schnapps,4417,484,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Amaretto,80,13,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51546,Distilled Spirits,38,1,Logan,Harrison,R,41.6439,-95.785,0.32729697,-0.00824305,92.7,23.1,1.3,37434,2774,2693,7,7,0,7,0,60
51632,Misc,38791,2593,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Amaretto,2083,181,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Whisky,185204,11390,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Brandy,4378,357,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Vodka,63641,6086,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Tequila,21346,1406,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Distilled Spirits,3386,242,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Gin,6867,714,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Rum,60422,4092,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
51632,Schnapps,15440,1149,Clarinda,Page,U,40.739,-95.042,0.34141541,-0.02058977,89.9,23.4,4.9,28054,7168,6679,306,19,39,0,34,91
52031,Misc,21995,1287,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Tequila,10836,666,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Whisky,104390,6459,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Gin,4374,299,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Vodka,47456,4525,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Rum,59032,3737,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Brandy,4629,386,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Amaretto,1078,147,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Schnapps,21121,1554,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
52031,Distilled Spirits,664,29,Bellevue,Jackson,R,42.2661,-90.4619,0.38704379,0.02508726,89.3,20.6,2.1,34806,5368,5297,20,0,3,0,16,32
50002,Amaretto,18,3,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Rum,6921,440,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Whisky,19034,1083,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Gin,521,36,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Vodka,11760,969,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Brandy,670,34,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Misc,2196,89,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Schnapps,956,67,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50002,Tequila,1032,34,Adair,Adair,R,41.5045,-94.6461,0.34187921,-0.00602234,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13
50036,Misc,101395,5963,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Tequila,44677,2952,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Whisky,518468,35650,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Vodka,256142,25128,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Brandy,26379,2034,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Rum,172642,12360,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Distilled Spirits,7551,484,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Gin,28123,2326,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Amaretto,5104,430,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50036,Schnapps,55927,4121,Boone,Boone,R,42.0639,-93.8814,0.34781897,0.00659168,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47
50219,Misc,86536,5220,Pella,Marion,U,41.411,-92.9142,0.36333192,-0.00025318,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288
50219,Whisky,318265,18538,Pella,Marion,U,41.411,-92.9142,0.36333192,-0.00025318,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288
50219,Vodka,182107,15479,Pella,Marion,U,41.411,-92.9142,0.36333192,-0.00025318,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288
50219,Rum,134545,9687,Pella,Marion,U,41.411,-92.9142,0.36333192,-0.00025318,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288
50219,Brandy,15744,1010,Pella,Marion,U,41.411,-92.9142,0.36333192,-0.00025318,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288
